id,handle,first_name,last_name,email,street,city,state,state_animal,real_food_affinity_category_id,luxury_brand_affinity_category_id,tech_gadget_affinity_category_id,travel_affinity_category_id
839,jskippenna,Janeta,Skippen,jskippenna@mtv.com,2 Evergreen Park,Sacramento,California,"Barbet, levaillant's",1,6,10,15
846,btuftsnh,Bridget,Tufts,btuftsnh@mediafire.com,8 Mifflin Plaza,Washington,District of Columbia,"Grenadier, common",2,6,9,15
848,ogalgeynj,Ola,Galgey,ogalgeynj@yahoo.co.jp,52028 3rd Court,Wilkes Barre,Pennsylvania,Fat-tailed dunnart,3,7,9,13
852,cboylundnn,Conchita,Boylund,cboylundnn@edublogs.org,7401 Ilene Trail,Trenton,New Jersey,South American meadowlark (unidentified),2,6,10,13
857,khenrins,Kristel,Henri,khenrins@stumbleupon.com,238 Myrtle Circle,Silver Spring,Maryland,"Cormorant, large",3,8,9,14
858,rdominichellint,Rheba,Dominichelli,rdominichellint@netvibes.com,930 Darwin Place,El Paso,Texas,"Lizard, goanna",2,5,10,13
864,ayounienz,Annie,Younie,ayounienz@4shared.com,94 Meadow Ridge Hill,Houston,Florida,"Lizard, collared",4,8,9,15
872,amccooleo7,Ame,McCoole,amccooleo7@photobucket.com,8326 Schurz Center,Oklahoma City,Oklahoma,Sun gazer,1,5,9,13
874,kjosilevicho9,Kylynn,Josilevich,kjosilevicho9@dion.ne.jp,473 Carberry Avenue,Grand Rapids,Michigan,Pied kingfisher,3,8,10,13
881,cheinemannog,Collete,Heinemann,cheinemannog@microsoft.com,86131 Elgar Center,Miami,Florida,"Squirrel, red",3,5,9,14
883,zmarmonoi,Zilvia,Marmon,zmarmonoi@pcworld.com,62 David Way,Brooklyn,New York,"Ferret, black-footed",3,5,9,14
890,ehamerop,Emmi,Hamer,ehamerop@unc.edu,61254 Katie Alley,Springfield,Illinois,North American red fox,4,8,10,15
891,aphilippaultoq,Auroora,Philippault,aphilippaultoq@domainmarket.com,11 Village Green Road,Alexandria,Louisiana,"Squirrel, european red",4,7,9,16
895,laldisou,Leonhard,Aldis,laldisou@seesaa.net,7186 Heffernan Place,Fairbanks,Alaska,"Sandpiper, spotted wood",3,7,9,15
897,mevittow,Marina,Evitt,mevittow@indiegogo.com,27 Blackbird Way,Augusta,Georgia,Feral rock pigeon,3,8,10,13
898,hbasleyox,Husein,Basley,hbasleyox@npr.org,47303 Fallview Pass,Newton,Massachusetts,"Spoonbill, european",1,6,10,16
900,bekelloz,Blaine,Ekell,bekelloz@blogs.com,25 Washington Parkway,Boise,Idaho,"Rhea, gray",1,6,10,13
901,hbrewsterp0,Hurley,Brewster,hbrewsterp0@prlog.org,14 Northwestern Pass,Jacksonville,Florida,Asian elephant,2,6,9,14
902,mmcmahonp1,Merci,McMahon,mmcmahonp1@craigslist.org,1 Gateway Crossing,Pinellas Park,Florida,"Goose, cereopsis",4,5,9,14
906,mbillisonp5,Monro,Billison,mbillisonp5@reverbnation.com,877 John Wall Lane,Shawnee Mission,Kansas,"Goldeneye, common",1,7,10,14
907,amainsp6,Arnaldo,Mains,amainsp6@npr.org,9270 Johnson Park,Norman,Oklahoma,"Cockatoo, red-breasted",1,6,9,13
911,tgibbspa,Tana,Gibbs,tgibbspa@washingtonpost.com,5 Thompson Lane,Minneapolis,Minnesota,"Finch, common melba",2,8,10,16
915,hharriespe,Horten,Harries,hharriespe@fc2.com,535 Debs Lane,Alexandria,Virginia,Spectacled caiman,2,5,9,13
917,cbewickepg,Consuelo,Bewicke,cbewickepg@bing.com,5626 Schmedeman Plaza,Littleton,Colorado,Sambar,3,8,10,16
918,jcherrieph,Josefina,Cherrie,jcherrieph@ow.ly,0 Springview Lane,Fort Smith,Arkansas,"Owl, great horned",1,6,9,16
920,dgoliglypj,Dayle,Goligly,dgoliglypj@networkadvertising.org,0210 Fisk Circle,Tacoma,Washington,Arctic fox,1,5,9,16
921,wmcginlypk,Weylin,McGinly,wmcginlypk@about.me,36 East Point,Dallas,Texas,Asian openbill,4,6,10,16
923,mcostelowpm,Mallory,Costelow,mcostelowpm@smh.com.au,92 Monica Alley,Fargo,North Dakota,"Lizard, goanna",2,6,10,14
926,cwilsteadpp,Concettina,Wilstead,cwilsteadpp@istockphoto.com,6 Londonderry Hill,Charlotte,North Carolina,White-lipped peccary,4,6,9,13
927,cgirkepq,Clim,Girke,cgirkepq@archive.org,7 Logan Center,Peoria,Illinois,Blue-faced booby,3,6,10,15
934,truberrypx,Tawsha,Ruberry,truberrypx@si.edu,96614 Sunbrook Alley,Houston,Texas,Uinta ground squirrel,3,7,10,14
937,chollerinq0,Cassi,Hollerin,chollerinq0@phoca.cz,95041 Lakewood Trail,Charlotte,North Carolina,Bobcat,2,8,9,15
940,eswepstoneq3,Eda,Swepstone,eswepstoneq3@hud.gov,0854 Barnett Avenue,Glendale,California,"Marten, american",1,8,9,14
942,jmatitiahoq5,Jorge,Matitiaho,jmatitiahoq5@artisteer.com,00049 Declaration Crossing,San Jose,California,White-faced tree rat,2,7,10,14
945,lmussoliniq8,Luelle,Mussolini,lmussoliniq8@nytimes.com,9 Sunfield Center,Minneapolis,Minnesota,"Lemur, sportive",3,7,10,14
946,btallq9,Babbie,Tall,btallq9@paypal.com,79575 Parkside Hill,Honolulu,Hawaii,Bahama pintail,2,8,10,13
948,mvanettiqb,Marje,Vanetti,mvanettiqb@slashdot.org,83675 Thackeray Parkway,Corona,California,Giant otter,4,7,9,13
951,cmclagainqe,Cord,McLagain,cmclagainqe@imgur.com,031 Daystar Crossing,Dayton,Ohio,Richardson's ground squirrel,1,8,9,14
952,hbancroftqf,Hanson,Bancroft,hbancroftqf@foxnews.com,5528 Victoria Hill,Riverside,California,Nubian bee-eater,3,7,10,13
955,zmatschkeqi,Zuzana,Matschke,zmatschkeqi@cpanel.net,30580 4th Alley,Charleston,South Carolina,Spotted-tailed quoll,1,5,10,15
958,msurmeyersql,Matthew,Surmeyers,msurmeyersql@psu.edu,8033 Sycamore Way,Charlotte,North Carolina,White-mantled colobus,3,8,10,16
959,bcodlingqm,Bettine,Codling,bcodlingqm@comcast.net,1 Huxley Point,Nashville,Tennessee,Horned lark,2,7,10,13
960,dbarrackqn,Dorena,Barrack,dbarrackqn@histats.com,97 Sloan Hill,Springfield,Ohio,"Eland, common",2,6,10,14
961,mkingsfordqo,Magda,Kingsford,mkingsfordqo@thetimes.co.uk,730 Forster Place,Bakersfield,California,"Antelope, four-horned",4,5,9,15
964,cepinayqr,Cathi,Epinay,cepinayqr@yellowpages.com,48 Raven Court,Houston,Texas,Blue shark,3,6,9,16
966,jclimarqt,Jarrad,Climar,jclimarqt@amazon.com,571 Northland Lane,Chattanooga,Tennessee,"Openbill, asian",2,8,10,16
967,amcgraithqu,Alexandre,McGraith,amcgraithqu@walmart.com,58 Jackson Circle,Shawnee Mission,Kansas,White-throated monitor,1,5,9,15
969,mantonichqw,Maddie,Antonich,mantonichqw@cargocollective.com,17386 Almo Pass,Shreveport,Louisiana,"Goat, mountain",1,8,10,16
971,smcruvieqy,Starlene,McRuvie,smcruvieqy@hostgator.com,20 Mccormick Terrace,Killeen,Texas,"Lizard, mexican beaded",4,7,10,13
973,cdavidsenr0,Constanta,Davidsen,cdavidsenr0@pagesperso-orange.fr,42 Hansons Way,Gilbert,Arizona,"Jackal, golden",2,7,9,15
975,boverburyr2,Biddy,Overbury,boverburyr2@dedecms.com,10 Walton Pass,Omaha,Nebraska,"Cat, tiger",3,6,10,14
976,pdaintyr3,Preston,Dainty,pdaintyr3@yahoo.com,3805 Alpine Lane,Canton,Ohio,Red lava crab,3,8,9,14
978,jklemencicr5,Joell,Klemencic,jklemencicr5@wikia.com,5158 Redwing Drive,Washington,District of Columbia,Smith's bush squirrel,3,7,9,16
980,rboylanr7,Rickie,Boylan,rboylanr7@zdnet.com,2 Jana Hill,Midland,Michigan,Greylag goose,4,8,10,16
983,nlerwellra,Noel,Lerwell,nlerwellra@people.com.cn,7351 Kim Terrace,Burbank,California,Suricate,3,5,10,15
987,bambroschre,Benjie,Ambrosch,bambroschre@scribd.com,20 Michigan Terrace,Iowa City,Iowa,"Phalarope, red-necked",2,8,10,13
989,ibithellrg,Iago,Bithell,ibithellrg@kickstarter.com,83 Blaine Point,Southfield,Michigan,"Otter, oriental short-clawed",4,8,10,15
991,wbartosikri,Winni,Bartosik,wbartosikri@altervista.org,706 Pine View Avenue,Amarillo,Texas,Banded mongoose,1,6,10,16
994,lclearerl,Lindy,Cleare,lclearerl@google.com.br,7669 Nova Circle,Idaho Falls,Idaho,Brush-tailed phascogale,3,6,10,14
995,shedonrm,Sharleen,Hedon,shedonrm@blogs.com,01488 Sullivan Alley,Abilene,Texas,"Lion, asian",2,8,9,16
997,cgoaleyro,Celestia,Goaley,cgoaleyro@list-manage.com,74 Northridge Center,Louisville,Kentucky,African darter,4,5,10,16
998,llairdrp,Lucian,Laird,llairdrp@opera.com,30754 Moose Junction,New Orleans,Louisiana,King vulture,1,8,10,14
999,aloughlanrq,Adelice,Loughlan,aloughlanrq@biblegateway.com,40 Delaware Hill,Marietta,Georgia,"Stork, marabou",1,6,10,13
1000,ewittkerr,Eddy,Wittke,ewittkerr@bizjournals.com,476 Amoth Street,Detroit,Michigan,Blue and yellow macaw,3,6,10,13
